Utilization Type,State,Labeler Code,Product Code,Package Size,Year,Quarter,Product Name,Suppression Used,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed,Quarter Begin,Quarter Begin Date,Latitude,Longitude,Location,NDC
FFSU,AK,00093,6815,73,2019,1,BUDESONIDE,false,"7,680",56,"6,867.72","6,767",100.72,1/1,01/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00093681573
MCOU,UT,00173,0719,20,2019,3,FLOVENT HF,false,"8,112",668,"164,232.06","158,584.37","5,647.69",7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00173071920
FFSU,XX,45802,0119,42,2019,2,MOMETASONE,false,"31,773.075",649,"13,565.01","13,453.27",111.74,4/1,04/01/2019,,,,45802011942
MCOU,LA,00713,0727,15,2019,3,MOMETASONE,false,"4,005",145,"1,096.55","1,096.55",0,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00713072715
MCOU,FL,00378,8270,55,2019,2,ALBUTEROL,false,"17,715",107,920.2,920.2,0,4/1,04/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00378827055
MCOU,MA,17478,0173,24,2019,2,XOPENEX 0.,true,,,,,,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),17478017324
MCOU,IN,00173,0601,02,2019,1,FLOVENT DI,false,"6,300",97,"26,937.76","26,045.44",892.32,1/1,01/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173060102
FFSU,NH,76204,0200,60,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),76204020060
MCOU,ND,00186,0372,20,2019,2,SYMBICORT,false,"1,009.8",99,"30,344.67","29,792.67",552,4/1,04/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00186037220
FFSU,MT,00487,9901,30,2019,1,ALBUTEROL,false,528.2,45,324.74,291.56,33.18,1/1,01/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00487990130
MCOU,DC,00781,7517,87,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00781751787
MCOU,KS,00487,9701,30,2019,1,Budesonide,false,"13,320",118,"14,910.52","1,877.3","13,033.22",1/1,01/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00487970130
MCOU,OR,16714,0829,01,2019,1,BUDESONIDE,false,"2,193",26,"14,327.47","14,327.47",0,1/1,01/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),16714082901
MCOU,NE,00378,7155,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00378715501
FFSU,MS,00713,0635,37,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00713063537
MCOU,NY,00781,7515,87,2019,2,BUDESONIDE,false,"24,728",287,"40,276.99","40,276.99",0,4/1,04/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00781751587
MCOU,MN,00713,0726,37,2019,2,MOMETASONE,false,"6,165",94,"3,925.3","3,857.52",67.78,4/1,04/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00713072637
FFSU,VA,00173,0718,20,2019,1,FLOVENT HF,false,"1,038.8",98,"18,483.98","12,909.08","5,574.9",1/1,01/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00173071820
MCOU,NJ,00378,6992,52,2019,3,ALBUTEROL,false,"136,728","1,008","28,948.14","28,556.66",391.48,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00378699252
FFSU,AL,68462,0192,17,2019,1,Mometasone,false,"4,365",160,"3,849.99","3,691.56",158.43,1/1,01/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),68462019217
MCOU,MI,68382,0720,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),68382072001
FFSU,UT,00591,3797,60,2019,3,ALBUTEROL,false,"12,459",17,122.76,122.76,0,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00591379760
FFSU,OR,00093,6816,73,2019,1,BUDESONIDE,false,"2,040",21,"2,690.61",945.05,"1,745.56",1/1,01/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00093681673
FFSU,NC,00472,0825,16,2019,2,ALBUTEROL,false,"17,824.5",151,"1,811.6","1,807.58",4.02,4/1,04/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00472082516
FFSU,IL,64980,0442,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),64980044201
FFSU,AL,00168,0271,46,2019,2,Mometasone,true,,,,,,4/1,04/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00168027146
MCOU,GA,68382,0720,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),68382072001
FFSU,MA,00487,9701,30,2019,1,BUDESONIDE,false,"3,840",58,"2,060.39","1,743.75",316.64,1/1,01/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00487970130
FFSU,WY,00487,9901,30,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),00487990130
MCOU,UT,00378,6992,52,2019,1,ALBUTEROL,false,"19,830",198,"6,437.8","6,415.09",22.71,1/1,01/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00378699252
MCOU,AR,00173,0717,20,2019,2,ADVAIR HFA,true,,,,,,4/1,04/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00173071720
MCOU,RI,00173,0697,00,2019,1,ADVAIR DIS,false,"16,140",267,"136,405.09","136,405.09",0,1/1,01/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173069700
MCOU,KS,45802,0257,35,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),45802025735
MCOU,NV,76204,0200,25,2019,3,ALBUTEROL,false,"122,644.8",969,"9,530.15","9,501.46",28.69,7/1,07/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),76204020025
MCOU,MD,00713,0727,37,2019,2,MOMETASONE,false,"1,980",42,309.45,304.45,5,4/1,04/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00713072737
MCOU,OR,17478,0171,30,2019,3,Xopenex 1.,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),17478017130
MCOU,DC,76204,0200,60,2019,1,ALBUTEROL,false,"28,488",107,"2,558.08","2,558.08",0,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),76204020060
FFSU,VA,00713,0634,15,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00713063415
FFSU,NM,69097,0318,87,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),69097031887
FFSU,IA,00713,0634,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00713063437
FFSU,MT,66993,0019,68,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),66993001968
MCOU,XX,67405,0275,30,2019,1,MOMETASONE,false,660,14,298.49,298.49,0,1/1,01/01/2019,,,,67405027530
FFSU,NY,00254,1007,52,2019,3,ALBUTEROL,false,448.9,62,"2,377.74","2,024.32",353.42,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00254100752
MCOU,LA,00173,0696,00,2019,2,ADVAIR DIS,false,"82,156","1,325","537,113.13","527,383.36","9,729.77",4/1,04/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00173069600
FFSU,MS,00173,0682,24,2019,2,VENTOLIN H,true,,,,,,4/1,04/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00173068224
FFSU,UT,65162,0891,29,2019,2,MOMETASONE,false,442,26,"1,432.41","1,432.41",0,4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),65162089129
FFSU,OH,00173,0696,04,2019,3,ADVAIR DIS,false,238,17,"1,596.62","1,596.62",0,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00173069604
MCOU,HI,00378,0255,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00378025501
FFSU,WY,00591,3797,60,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),00591379760
FFSU,FL,00186,0370,28,2019,2,SYMBICORT,false,168,28,"6,606.3","6,606.3",0,4/1,04/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00186037028
MCOU,CA,45802,0257,42,2019,3,MOMETASONE,false,945,21,439.67,439.67,0,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),45802025742
MCOU,RI,69097,0319,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),69097031987
MCOU,NE,00597,0087,17,2019,1,ATROVENT H,false,"1,664.1",129,"49,375.03","46,645.68","2,729.35",1/1,01/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00597008717
MCOU,RI,00173,0682,20,2019,1,VENTOLIN H,false,"345,711.5","18,831","1,054,465.57","1,054,465.57",0,1/1,01/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173068220
MCOU,MS,00591,3797,30,2019,3,ALBUTEROL,false,"3,495",35,535.07,511.07,24,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00591379730
FFSU,MD,59310,0579,22,2019,1,PROAIR HFA,false,"19,099.5","2,073","158,994.97","156,188.53","2,806.44",1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),59310057922
MCOU,UT,00487,9501,03,2019,2,ALBUTEROL,false,"21,177",186,"1,151.43","1,112.48",38.95,4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00487950103
FFSU,CT,00713,0701,85,2019,1,Mometasone,true,,,,,,1/1,01/01/2019,39.0646,-105.3272,POINT (-105.3272 39.0646),00713070185
FFSU,CO,45802,0257,42,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),45802025742
MCOU,NJ,45802,0118,59,2019,1,MOMETASONE,false,"64,710","2,080","22,112.27","22,083.59",28.68,1/1,01/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),45802011859
MCOU,MS,00713,0634,37,2019,1,MOMETASONE,false,"21,450",471,"14,724.01","14,553.01",171,1/1,01/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00713063437
FFSU,MS,00591,3797,30,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00591379730
FFSU,MD,00173,0697,00,2019,3,ADVAIR 500,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173069700
FFSU,MO,00378,6991,52,2019,1,ALBUTEROL,false,"112,987.381",839,"34,942.21","34,840.36",101.85,1/1,01/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00378699152
FFSU,ME,00713,0634,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),00713063437
MCOU,MN,00591,3768,30,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00591376830
MCOU,DE,00591,3797,60,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00591379760
MCOU,IA,00487,9501,60,2019,3,ALBUTEROL,false,"69,541.2",323,"2,377.71","2,377.71",0,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00487950160
MCOU,AR,66993,0019,68,2019,1,ALBUTEROL,false,"1,394.5",74,"3,747.18","3,747.18",0,1/1,01/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),66993001968
MCOU,IN,00781,7517,87,2019,2,BUDESONIDE,false,"1,440",20,"12,249.65","12,249.65",0,4/1,04/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00781751787
MCOU,DC,59310,0304,80,2019,1,QVAR REDIH,false,837.4,78,"18,655.94","18,655.94",0,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),59310030480
FFSU,OK,17478,0171,01,2019,3,Xopenex 1.,true,,,,,,7/1,07/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),17478017101
MCOU,DE,00378,6991,52,2019,3,ALBUTEROL,false,"9,465",67,17.5,0,17.5,7/1,07/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00378699152
FFSU,RI,66993,0019,68,2019,1,Albuterol,false,270,15,551.48,497.25,54.23,1/1,01/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),66993001968
FFSU,WI,00487,9901,30,2019,1,ALBUTEROL,false,"1,058.45",272,842.53,823.74,18.79,1/1,01/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00487990130
FFSU,KS,68462,0225,55,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),68462022555
FFSU,UT,00173,0682,20,2019,2,VENTOLIN H,false,"48,528","2,582","164,872.42","163,794.86","1,077.56",4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00173068220
FFSU,AK,00173,0602,02,2019,1,FLOVENT DI,true,,,,,,1/1,01/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00173060202
MCOU,NY,76204,0200,60,2019,2,ALBUTEROL,false,"356,032.883","1,525","19,109.39","10,987.18","8,122.21",4/1,04/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),76204020060
FFSU,CO,16714,0829,01,2019,2,BUDESONIDE,false,"1,304",17,"2,259.02","2,259.02",0,4/1,04/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),16714082901
FFSU,WV,00093,7445,01,2019,1,BUDESONIDE,false,"1,229",19,"2,608.57","2,540.05",68.52,1/1,01/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00093744501
FFSU,GA,00487,9501,01,2019,1,ALBUTEROL,false,"11,236.916",117,"1,133.23","1,122.02",11.21,1/1,01/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00487950101
FFSU,CA,76204,0200,60,2019,1,ALBUTEROL,false,"531,539","2,113","48,456.36","45,885.51","2,570.85",1/1,01/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),76204020060
MCOU,XX,67405,0275,30,2019,2,MOMETASONE,false,600,13,267.35,267.35,0,4/1,04/01/2019,,,,67405027530
FFSU,KY,00378,8270,91,2019,1,ALBUTEROL,false,"3,483",31,389.15,386.7,2.45,1/1,01/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00378827091
MCOU,KY,00173,0882,10,2019,1,BREO ELLIP,false,"423,446","7,062","2,491,767.31","2,479,503.38","12,263.93",1/1,01/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00173088210
FFSU,AL,00173,0696,00,2019,1,ADVAIR DIS,false,"13,560",224,"87,676.06","86,575.96","1,100.1",1/1,01/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00173069600
MCOU,DC,00093,6815,73,2019,1,BUDESONIDE,false,"1,440",16,"4,460.73","4,460.73",0,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00093681573
FFSU,MD,00378,8270,52,2019,2,ALBUTEROL,false,"51,004",334,"5,197.12","5,052.77",144.35,4/1,04/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00378827052
MCOU,NJ,69097,0319,87,2019,2,BUDESONIDE,false,"257,198","2,723","314,971.97","297,037.71","17,934.26",4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),69097031987
MCOU,IL,00173,0682,20,2019,3,VENTOLIN H,false,"92,466","5,023","322,912.06","322,597.25",314.81,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00173068220
FFSU,NH,00487,0301,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00487030101
MCOU,WA,00173,0601,00,2019,3,FLOVENT DI,true,,,,,,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00173060100
MCOU,TX,00713,0634,15,2019,2,MOMETASONE,false,"19,140",662,"9,625.49","9,563.94",61.55,4/1,04/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00713063415
MCOU,NH,00713,0726,15,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00713072615
MCOU,DC,00093,6817,73,2019,1,BUDESONIDE,false,"2,280",19,"14,124.2","14,124.2",0,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00093681773
MCOU,IA,00591,3797,60,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00591379760
MCOU,MI,00591,3797,83,2019,1,ALBUTEROL,false,"675,682.25","4,324","34,919.51","34,853.27",66.24,1/1,01/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00591379783
FFSU,SD,17478,0174,24,2019,1,Xopenex 1.,true,,,,,,1/1,01/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),17478017424
MCOU,UT,00115,1687,74,2019,1,Budesonide,true,,,,,,1/1,01/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00115168774
FFSU,ME,59310,0304,80,2019,2,QVAR REDIH,false,"1,855",173,"41,957.86","38,228.02","3,729.84",4/1,04/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),59310030480
FFSU,WV,00173,0715,20,2019,3,ADVAIR HFA,false,"1,800",148,"46,910.81","44,935.02","1,975.79",7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00173071520
FFSU,OH,65162,0778,10,2019,2,Budesonide,true,,,,,,4/1,04/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),65162077810
FFSU,MS,69238,1345,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),69238134501
MCOU,MN,45802,0119,37,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),45802011937
FFSU,VA,00713,0635,15,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00713063515
MCOU,VT,00591,3797,30,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00591379730
FFSU,AR,00173,0696,04,2019,1,ADVAIR DIS,true,,,,,,1/1,01/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00173069604
MCOU,UT,00591,3797,30,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00591379730
FFSU,KY,00591,3797,83,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00591379783
MCOU,XX,00781,7155,29,2019,1,ALBUTEROL,false,"14,690.973",105,776.27,775.76,0.51,1/1,01/01/2019,,,,00781715529
FFSU,CT,00173,0719,20,2019,3,FLOVENT HF,false,"77,616","5,849","1,618,288.29","1,570,809.13","47,479.16",7/1,07/01/2019,39.0646,-105.3272,POINT (-105.3272 39.0646),00173071920
FFSU,MA,45802,0257,35,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),45802025735
MCOU,NY,00173,0682,24,2019,3,VENTOLIN H,false,"2,758.5",287,"7,352.47","7,352.47",0,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00173068224
MCOU,HI,76204,0200,60,2019,3,ALBUTEROL,false,"9,390",42,580.18,580.18,0,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),76204020060
FFSU,MD,59310,0580,20,2019,1,PROAIR RES,true,,,,,,1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),59310058020
FFSU,GA,00781,6355,87,2019,3,MOMETASONE,false,238,14,753.34,656.73,96.61,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00781635587
FFSU,TN,45802,0119,42,2019,3,MOMETASONE,false,"2,490",58,"1,205.54","1,185.57",19.97,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),45802011942
FFSU,PA,00173,0859,10,2019,1,BREO ELLIP,false,"3,540",59,"19,336.48","3,683.06","15,653.42",1/1,01/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173085910
FFSU,CA,00093,3174,31,2019,1,ALBUTEROL,false,"151,000.756","17,254","714,510.52","713,456.7","1,053.82",1/1,01/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00093317431
FFSU,SC,00173,0682,20,2019,2,VENTOLIN H,true,,,,,,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00173068220
MCOU,SC,64980,0255,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),64980025501
FFSU,VA,00173,0697,00,2019,2,ADVAIR DIS,false,"1,500",25,"12,597.9","12,597.9",0,4/1,04/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00173069700
MCOU,AZ,45802,0118,46,2019,3,MOMETASONE,false,960,16,439.61,439.61,0,7/1,07/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),45802011846
FFSU,SD,00597,0087,17,2019,3,ATROVENT H,false,361.2,28,"10,731","8,430.9","2,300.1",7/1,07/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00597008717
MCOU,NH,68382,0720,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),68382072001
FFSU,OK,00713,0726,37,2019,2,Mometasone,false,"2,160",44,"1,241.45","1,241.45",0,4/1,04/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00713072637
FFSU,AL,00186,0372,28,2019,3,Symbicort,false,269.1,38,"8,084.2","8,068.6",15.6,7/1,07/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00186037228
FFSU,TN,00115,1470,46,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),00115147046
MCOU,IN,00173,0682,24,2019,2,VENTOLIN H,true,,,,,,4/1,04/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173068224
FFSU,TN,00487,9904,02,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),00487990402
FFSU,XX,59310,0202,12,2019,2,QVAR 40 MC,false,"1,106.8",131,"22,611.49","20,657.85","1,953.64",4/1,04/01/2019,,,,59310020212
FFSU,DE,00173,0719,20,2019,1,FLOVENT HF,false,300,23,"6,087.49","5,812.74",274.75,1/1,01/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00173071920
MCOU,DE,00574,9855,10,2019,2,Budesonide,true,,,,,,4/1,04/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00574985510
MCOU,PA,00713,0726,15,2019,1,Mometasone,false,"1,680",66,963.86,963.86,0,1/1,01/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00713072615
FFSU,LA,00713,0634,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00713063437
FFSU,SC,00487,9904,01,2019,2,ALBUTEROL,false,"3,360",18,863.26,863.26,0,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00487990401
FFSU,WY,76204,0200,25,2019,3,ALBUTEROL,false,"10,053",95,"1,347.54","1,347.54",0,7/1,07/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),76204020025
FFSU,IN,68462,0192,17,2019,2,Mometasone,false,450,18,321.49,303.49,18,4/1,04/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),68462019217
FFSU,WA,00115,1689,74,2019,1,Budesonide,true,,,,,,1/1,01/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00115168974
MCOU,NJ,00186,0372,20,2019,2,Symbicort,false,"4,549.2",431,"110,893.28","100,936.88","9,956.4",4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00186037220
MCOU,KY,00591,3767,30,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00591376730
FFSU,WV,00173,0720,20,2019,1,FLOVENT HF,false,"4,212",348,"132,358.2","127,507.46","4,850.74",1/1,01/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00173072020
MCOU,OH,00186,0372,28,2019,2,Symbicort,false,400.2,38,"5,682.02","5,682.02",0,4/1,04/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00186037228
FFSU,WI,00378,8270,52,2019,1,ALBUTEROL,false,"128,761.2",870,"14,220.38","13,356.56",863.82,1/1,01/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00378827052
MCOU,PA,76204,0200,60,2019,1,ALBUTEROL,false,"420,462.6","1,661","25,408.69","24,555.74",852.95,1/1,01/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),76204020060
FFSU,IA,59310,0580,20,2019,1,PROAIR INH,true,,,,,,1/1,01/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),59310058020
FFSU,WV,00487,9904,25,2019,1,ALBUTEROL,false,"25,194.047",236,"7,413.7","7,346.11",67.59,1/1,01/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00487990425
MCOU,MN,00186,0370,20,2019,1,SYMBICORT,false,"35,200.2","3,447","1,212,837.24","1,206,234.14","6,603.1",1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00186037020
MCOU,VA,00487,9501,02,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00487950102
MCOU,MI,00093,6816,45,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00093681645
FFSU,AR,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00378827093
MCOU,DC,00115,1687,74,2019,1,BUDESONIDE,false,"5,880",74,"9,490.3","9,490.3",0,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00115168774
MCOU,AR,00591,3797,30,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00591379730
FFSU,NV,45802,0257,42,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),45802025742
MCOU,SC,00472,0825,16,2019,1,ALBUTEROL,false,"12,995",117,508.96,508.96,0,1/1,01/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00472082516
FFSU,TX,00597,0087,17,2019,2,ATROVENT 1,false,296.7,18,"8,872.07","8,872.07",0,4/1,04/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00597008717
